day,operate,price,investment,total_balance
2,buy,176.45706115085704,0.0,9823.542938849143
3,sell,175.5933538368372,-0.48947166431693295,9999.13629268598
4,buy,177.37578928299627,0.0,9821.760503402984
5,sell,177.7775287741315,0.22649060097726822,9999.538032177115
15,buy,174.77374788709676,0.0,9824.764284290019
16,sell,174.68282141167037,-0.05202524779929997,9999.447105701689
18,buy,169.49939892012662,0.0,9829.947706781562
19,buy,169.88500424436097,0.0,9660.062702537201
20,sell,169.9687187898253,0.2768858607692312,9830.031421327027
22,sell,170.20972847938538,0.19114355411695125,10000.241149806412
26,buy,172.34837602735934,0.0,9827.892773779053
27,sell,169.01416505203997,-1.9345763808009877,9996.906938831093
28,buy,166.5588577915296,0.0,9830.348081039563
29,buy,162.87174892507028,0.0,9667.476332114493
30,buy,161.09504222869873,0.0,9506.381289885794
31,buy,160.51275300406996,0.0,9345.868536881724
32,buy,162.10982463500113,0.0,9183.758712246723
33,buy,162.51823042875185,0.0,9021.240481817971
34,buy,163.34146717986732,0.0,8857.899014638104
35,buy,161.42685584502578,0.0,8696.472158793078
36,buy,162.68465289476626,0.0,8533.787505898312
37,buy,163.11137862331088,0.0,8370.676127275
38,sell,165.3928478607868,-0.700058793752187,8536.068975135788
40,sell,164.34774964811368,0.9062349565131997,8700.416724783901
41,sell,163.30737385150496,1.3733083229622258,8863.724098635406
42,buy,160.81516717700833,0.0,8702.908931458398
43,buy,160.05444987094597,0.0,8542.854481587452
45,buy,161.09661165517718,0.0,8381.757869932275
46,buy,154.06981192170497,0.0,8227.68805801057
47,buy,154.68935616305134,0.0,8072.9987018475185
48,buy,152.8420753334467,0.0,7920.156626514072
49,buy,155.11340054667016,0.0,7765.043225967402
50,buy,159.80283901055373,0.0,7605.240386956848
51,sell,156.54473236881313,-2.472090572863218,7761.785119325661
52,sell,155.0017298640887,-4.384740275252708,7916.78684918975
53,sell,156.5781692399978,-3.6550122242182375,8073.365018429748
54,buy,158.19406119862833,0.0,7915.170957231119
55,buy,160.05626044673954,0.0,7755.11469678438
56,buy,161.41566374751164,0.0,7593.699033036868
57,sell,163.3704247366295,0.017728233535635074,7757.069457773498
59,sell,171.086318424801,5.9838014741788434,7928.155776198299
61,sell,170.7286953025614,4.944561312122342,8098.88447150086
63,buy,168.96723718563953,0.0,7929.91723431522
64,sell,169.8952183581423,4.159022989130638,8099.812452673363
66,sell,172.6676910277456,7.3702773555502175,8272.480143701108
67,sell,172.95128247031244,8.057778218453377,8445.43142617142
68,sell,171.4132218832583,6.403989582452259,8616.844648054679
69,sell,170.99542544602446,10.98567805932075,8787.840073500704
70,sell,171.13382449586788,10.630639845370576,8958.973897996571
71,sell,170.2100304315718,11.363333728774903,9129.183928428143
72,sell,169.42794941966713,9.228441142124298,9298.61187784781
73,sell,171.7189628064698,7.456766018486754,9470.33084065428
75,sell,166.25526353127498,5.09576799000375,9636.586104185555
77,sell,169.3060209424675,5.779068228828155,9805.892125128023
79,buy,160.51261886998145,0.0,9645.379506258041
80,buy,157.2857629996106,0.0,9488.09374325843
81,buy,156.60450772824333,0.0,9331.489235530187
82,buy,160.54180532057762,0.0,9170.94743020961
83,buy,159.86463022081807,0.0,9011.082799988792
85,buy,157.32291762524255,0.0,8853.759882363549
86,buy,156.43274894880597,0.0,8697.327133414743
87,buy,156.81114429354784,0.0,8540.515989121195
88,buy,157.41908278039955,0.0,8383.096906340796
89,buy,153.7095357155922,0.0,8229.387370625203
90,buy,155.9512951823799,0.0,8073.4360754428235
91,buy,154.22626849833614,0.0,7919.209806944487
92,buy,155.56931929965685,0.0,7763.6404876448305
93,buy,152.8661056968267,0.0,7610.774381948004
94,buy,157.2478990709642,0.0,7453.52648287704
96,buy,154.88849666076567,0.0,7298.637986216274
97,buy,154.37013908731024,0.0,7144.267847128964
98,buy,153.87904141866602,0.0,6990.388805710298
99,buy,151.56052977850777,0.0,6838.82827593179
100,buy,153.09100012158888,0.0,6685.737275810201
101,sell,157.15276154955973,-2.640947042549725,6842.890037359761
102,sell,156.3486457635754,-7.4680699242305995,6999.238683123336
104,sell,160.55895901203803,0.02887009282062443,7159.797642135374
106,buy,159.43093100767146,0.0,7000.366711127703
107,buy,157.84083715198904,0.0,6842.525873975714
108,sell,159.03214391210167,1.1103235786797818,7001.558017887815
110,buy,158.7178033365817,0.0,6842.840214551234
113,buy,155.2877263006958,0.0,6687.552488250538
114,buy,153.0839479810129,0.0,6534.468540269525
116,buy,154.43954990404563,0.0,6380.028990365479
117,buy,153.96912351378342,0.0,6226.059866851696
118,sell,155.37087355080803,-0.7877386132307495,6381.430740402504
119,sell,157.10336079771878,-2.141775169397649,6538.534101200223
120,sell,158.27139731047282,-0.9966137651239971,6696.8054985106955
122,sell,157.05901252887998,-0.16774739519592666,6853.8645110395755
123,buy,153.54699306710972,0.0,6700.317517972466
124,buy,154.90620107001814,0.0,6545.411316902448
125,buy,155.91529834270477,0.0,6389.496018559743
126,buy,158.74924371206725,0.0,6230.746774847676
129,buy,154.03376964871677,0.0,6076.713005198959
130,buy,153.89741732371476,0.0,5922.815587875244
132,buy,155.18571956701635,0.0,5767.629868308228
134,sell,159.22812459581473,1.7869504089093138,5926.8579929040425
135,sell,162.3824782101583,3.552894114579645,6089.240471114201
136,sell,163.09116667903436,3.6031742775095426,6252.331637793235
137,sell,161.8218655906021,5.277701111543323,6414.153503383837
138,sell,160.10124467192873,2.661054840676756,6574.254748055766
140,buy,164.66663092958333,0.0,6409.588117126183
141,sell,163.31664561752768,5.89418210509944,6572.90476274371
142,buy,160.6576497473543,0.0,6412.247112996356
146,sell,160.26609010725224,3.019085529678566,6572.513203103608
149,sell,164.60972928483534,7.682293948993045,6737.122932388444
150,sell,164.45867892065507,4.585612839530999,6901.581611309099
151,sell,159.68500235185275,3.096747527734295,7061.266613660951
152,sell,159.05765838151274,3.0365453590420666,7220.324272042464
154,sell,161.2949452131179,4.819307246836219,7381.619217255582
155,sell,160.7616362110166,6.07091202831992,7542.380853466599
156,buy,159.43394327407987,0.0,7382.946910192519
158,buy,158.3437670889325,0.0,7224.603143103586
159,buy,159.50355880513962,0.0,7065.099584298447
162,sell,160.9779130642346,5.1517809253200575,7226.077497362681
163,sell,162.09107958256936,1.6685272789192347,7388.168576945251
164,sell,165.33706675309986,4.7492333013239865,7553.5056436983505
165,sell,167.42466262655034,5.485748357734392,7720.930306324901
166,sell,167.4869112706947,7.855859094991614,7888.4172175955955
167,sell,167.3017831968864,9.287606834935392,8055.719000792482
168,sell,167.8231453664921,8.66591198353128,8223.542146158974
169,buy,164.3288376903456,0.0,8059.213308468628
170,buy,167.37525713331706,0.0,7891.838051335311
171,sell,166.68966495091627,8.261748295263953,8058.527716286228
173,sell,166.99023431539536,8.755131559241988,8225.517950601623
174,sell,167.70342496032754,8.261272823109907,8393.22137556195
175,sell,167.64848221913962,7.525357678914285,8560.86985778109
176,sell,167.10540562880487,5.263749118637489,8727.975263409895
177,sell,165.56895880782395,7.488740414140266,8893.544222217719
178,sell,166.63249554852155,8.275043497331243,9060.17671776624
179,sell,169.08897336202972,8.959106439564694,9229.26569112827
180,sell,168.17306495391313,2.1294138372389813,9397.438756082183
