day,operate,price,investment,total_balance
0,buy,57.933040141629135,0.0,9942.06695985837
1,buy,58.43690237472629,0.0,9883.630057483644
2,buy,60.45128035135531,0.0,9823.178777132289
3,buy,62.43631900558967,0.0,9760.742458126699
4,buy,63.23130290343397,0.0,9697.511155223265
5,buy,64.17946825689796,0.0,9633.331686966367
6,buy,64.28433660845349,0.0,9569.047350357912
9,buy,62.19058530796792,0.0,9506.856765049944
10,buy,63.7741931383498,0.0,9443.082571911595
11,buy,64.55276924739519,0.0,9378.5298026642
12,buy,64.72397124623785,0.0,9313.805831417962
13,buy,64.72050282068267,0.0,9249.085328597279
17,buy,65.78094430472174,0.0,9183.304384292558
20,buy,65.9509543485483,0.0,9117.35342994401
21,buy,65.5609242650662,0.0,9051.792505678945
24,buy,64.93308671103114,0.0,8986.859418967913
25,buy,66.08735039607473,0.0,8920.772068571838
27,buy,67.721281847309,0.0,8853.050786724529
28,sell,67.03642096432304,15.71362524811202,8920.087207688852
31,buy,66.56034149756124,0.0,8853.52686619129
32,buy,66.24685894064169,0.0,8787.280007250649
33,buy,66.9028879490761,0.0,8720.377119301573
34,buy,67.51931724162205,0.0,8652.85780205995
35,buy,68.27677929561105,0.0,8584.58102276434
36,sell,67.62151898562479,15.717151727177809,8652.202541749964
37,sell,68.71532034742995,13.67057893239372,8720.917862097394
39,sell,69.56503585507016,11.417580285029764,8790.482897952465
41,buy,69.78891158317401,0.0,8720.69398636929
42,buy,73.1936191022669,0.0,8647.500367267023
43,buy,72.92465184319099,0.0,8574.57571542383
44,buy,71.17950531830502,0.0,8503.396210105526
45,sell,73.04835782854389,15.525624926790444,8576.44456793407
48,sell,72.36931670881859,12.760854326711232,8648.813884642888
49,buy,71.80419391941541,0.0,8577.009690723473
50,sell,73.81295017921093,14.822605433100817,8650.822640902683
52,buy,73.40370018902377,0.0,8577.418940713658
53,sell,73.16596346126971,17.647973722954514,8650.584904174928
55,sell,74.54288925967467,16.885664234063427,8725.127793434604
57,buy,75.96370887166813,0.0,8649.164084562935
59,sell,77.63663775152054,20.26848523567144,8726.800722314456
60,buy,76.14025319217399,0.0,8650.660469122282
64,sell,75.07306797723868,15.989588604859254,8725.73353709952
66,sell,75.42425689957054,16.538428492349848,8801.157793999091
69,buy,78.94082669646195,0.0,8722.21696730263
71,buy,79.76480093453665,0.0,8642.452166368093
73,sell,79.87564515674194,21.42672319620149,8722.327811524836
74,buy,78.85420712779887,0.0,8643.473604397037
75,sell,77.01570399384946,16.77723962389442,8720.489308390886
76,buy,79.36269104596249,0.0,8641.126617344924
77,sell,79.74521659128186,21.635284256926926,8720.871833936206
78,buy,81.38827891931214,0.0,8639.483555016894
79,buy,81.21300353194783,0.0,8558.270551484946
80,sell,81.39646430862194,25.354373912420108,8639.667015793568
83,buy,80.46131512985949,0.0,8559.205700663708
84,buy,80.64162713217138,0.0,8478.564073531536
85,sell,79.37968220372795,20.113276940276194,8557.943755735263
86,buy,79.82350547816895,0.0,8478.120250257094
89,buy,81.04675758757367,0.0,8397.07349266952
90,sell,82.80951141901369,22.27989364661478,8479.883004088533
91,sell,83.20392896874455,25.00526153669618,8563.086933057279
95,buy,80.81030884291158,0.0,8482.276624214366
96,sell,81.12697782393661,22.461621760252463,8563.403602038303
97,buy,82.23211549213374,0.0,8481.171486546169
98,buy,82.85731327116082,0.0,8398.314173275008
99,buy,81.87342554542374,0.0,8316.440747729584
100,sell,83.8081407296113,25.26834535663516,8400.248888459195
101,sell,84.95037683521514,25.816403817021676,8485.19926529441
104,sell,84.86481924789041,24.29528768552454,8570.0640845423
105,buy,84.75313049525721,0.0,8485.310954047043
107,buy,84.94398977931814,0.0,8400.366964267725
108,buy,85.43936044862858,0.0,8314.927603819096
110,sell,84.02226739380421,20.394867161192177,8398.9498712129
111,buy,85.0566098703166,0.0,8313.893261342584
114,sell,83.81458789563476,14.510785125310086,8397.707849238219
117,buy,84.02926802663933,0.0,8313.67858121158
118,buy,85.92455546484416,0.0,8227.754025746735
119,sell,86.81681931773073,19.050029206052173,8314.570845064467
120,buy,88.23891366992666,0.0,8226.33193139454
121,buy,86.91533744398566,0.0,8139.416593950554
123,sell,86.10342338109149,20.966594240924756,8225.520017331644
125,sell,88.62844768688137,23.430739695159765,8314.148465018527
126,buy,89.17744225665956,0.0,8224.971022761867
127,sell,89.10391820728546,21.388864563818522,8314.074940969153
128,sell,89.13226516931172,17.335325635416694,8403.207206138464
130,sell,88.668862756414,16.454646575207025,8491.876068894879
132,sell,87.59150419310708,10.958432865047314,8579.467573087986
135,buy,88.21865692931897,0.0,8491.248916158667
136,sell,93.92325905480357,17.750258202094464,8585.17217521347
137,buy,91.65831602745492,0.0,8493.513859186016
139,sell,92.1852485349782,16.905935514098484,8585.699107720993
141,sell,90.87361397415405,14.504199361794662,8676.572721695147
143,buy,90.07053004575573,0.0,8586.502191649392
144,sell,90.55534282699227,11.263371125918885,8677.057534476384
146,buy,90.97416589127533,0.0,8586.083368585108
148,sell,90.4823992250931,11.413684126949997,8676.565767810202
150,sell,92.19514249908114,14.583191127666757,8768.760910309282
152,sell,90.73072932483683,12.51103499701146,8859.491639634118
153,sell,88.6702268681056,11.082852521875463,8948.161866502223
155,sell,89.76868201232264,10.761595755789061,9037.930548514545
156,buy,89.15434766877115,0.0,8948.776200845774
157,sell,90.63998441743479,12.163888141587563,9039.41618526321
158,sell,88.94893113156195,8.16811728511439,9128.365116394772
160,sell,91.12936424596592,9.983489263927476,9219.494480640738
161,buy,92.23670631315055,0.0,9127.257774327587
162,sell,92.10788673220306,12.50034564768661,9219.36566105979
164,sell,91.56916627064857,8.04222302534628,9310.934827330439
166,sell,90.15536399971552,6.135071161522273,9401.090191330153
167,buy,89.6607572736084,0.0,9311.429434056545
169,sell,91.237750372944,6.78655586122017,9402.667184429489
170,buy,92.41297475269494,0.0,9310.254209676794
171,sell,91.02082602986502,7.01205487573733,9401.275035706658
173,sell,92.2768660572001,9.81514920247321,9493.551901763858
176,buy,91.5744025613958,0.0,9401.977499202461
179,buy,89.45895088657835,0.0,9312.518548315882
180,sell,88.11015682050856,2.5436283537814015,9400.62870513639
182,sell,90.27201922966196,2.3040917835191137,9490.900724366053
183,sell,88.62193388619471,1.9635158677361146,9579.522658252248
187,sell,86.8569975111568,-2.602053486602964,9666.379655763405
188,buy,89.28614498596016,0.0,9577.093510777446
189,buy,88.49215047494363,0.0,9488.601360302502
191,sell,90.51831798757667,2.606774052454905,9579.119678290079
192,buy,89.03800389293065,0.0,9490.081674397148
196,sell,86.02968158165277,-6.140887908213558,9576.111355978801
198,sell,85.42191726024976,-5.161080747659067,9661.53327323905
200,sell,90.76878761417174,-0.22575450414026557,9752.302060853222
201,buy,88.79493426704721,0.0,9663.507126586175
205,sell,87.36291781252021,-2.009357819437495,9750.870044398696
207,buy,86.58076122061993,0.0,9664.289283178077
208,sell,87.50923301587136,-5.12537089217937,9751.798516193949
210,buy,89.7556991331403,0.0,9662.042817060808
211,buy,91.40951085711093,0.0,9570.633306203697
212,sell,90.38699387143424,0.8099826723631891,9661.020300075132
214,sell,92.67358738210896,0.28200870073866635,9753.69388745724
215,buy,94.44983932419927,0.0,9659.244048133041
216,sell,93.40934191337601,2.003768848778435,9752.653390046416
217,buy,95.63257354004236,0.0,9657.020816506374
218,sell,96.50554971233578,7.876907515595109,9753.52636621871
219,buy,96.45273863031252,0.0,9657.073627588397
221,sell,95.89350354533236,7.400205889067311,9752.96713113373
223,sell,95.97952985618575,8.4610661409592,9848.946660989915
225,sell,96.12716375530908,7.96194832815799,9945.073824745225
226,sell,97.90837625161657,10.263470613268378,10042.982200996841
227,sell,98.05533055021078,13.253024306811112,10141.037531547052
228,sell,97.41825886566038,8.537128902704797,10238.455790412712
232,sell,96.66939249185634,5.754195143837415,10335.125182904569
233,buy,96.13514530901739,0.0,10238.990037595551
234,sell,97.86288551734835,3.6136071988791674,10336.8529231129
235,sell,97.16962530795263,1.6072471031710662,10434.022548420853
236,sell,97.28125748251114,0.8589894532431984,10531.303805903364
237,sell,98.99479743573464,2.97461674138544,10630.298603339099
