day,operate,price,investment,total_balance
9,buy,201.81183520031664,0.0,9798.188164799683
10,buy,204.4545836029656,0.0,9593.733581196717
11,buy,207.28748100445955,0.0,9386.446100192257
12,sell,206.61169474713006,2.3783835779745646,9593.057794939388
13,sell,209.05291186002975,2.2490707598875472,9802.110706799418
15,buy,205.74987484949816,0.0,9596.36083194992
16,sell,208.1837384952223,0.4323741532386385,9804.544570445141
20,buy,203.94679793902924,0.0,9600.597772506113
21,sell,205.05326144686114,-0.3385729411240572,9805.651033952974
24,buy,199.83029064802213,0.0,9605.820743304952
25,buy,202.65364544204203,0.0,9403.16709786291
26,buy,200.33285200595856,0.0,9202.834245856951
27,buy,201.41669718481353,0.0,9001.417548672138
31,buy,195.1227658687158,0.0,8806.294782803421
32,buy,194.68392834880794,0.0,8611.610854454613
34,buy,192.62811729625537,0.0,8418.982737158358
35,buy,191.88043565333462,0.0,8227.102301505023
36,buy,193.17227002883737,0.0,8033.930031476186
37,buy,194.31796226708684,0.0,7839.612069209099
38,buy,196.57185330301945,0.0,7643.0402159060795
40,buy,195.18185254594573,0.0,7447.858363360134
42,buy,192.67752774679684,0.0,7255.180835613337
44,buy,192.64551275724077,0.0,7062.535322856096
46,buy,187.72662677355402,0.0,6874.808696082542
47,buy,189.2553285475824,0.0,6685.55336753496
48,buy,184.82264503418628,0.0,6500.7307225007735
49,buy,189.77920917728625,0.0,6310.951513323487
50,buy,190.8440359794167,0.0,6120.1074773440705
51,buy,186.9467307955019,0.0,5933.160746548569
53,buy,188.14201446498188,0.0,5745.018732083587
55,buy,188.08754130200214,0.0,5556.9311907815845
58,buy,191.69830308390374,0.0,5365.232887697681
59,buy,193.45916381722782,0.0,5171.773723880453
60,buy,191.23094405069423,0.0,4980.542779829759
61,sell,189.3673055577674,-7.148674325164175,5169.910085387526
63,buy,191.93849513019813,0.0,4977.971590257328
64,buy,192.65399264448206,0.0,4785.317597612846
65,buy,193.57187838513707,0.0,4591.745719227709
66,sell,196.1438703103377,-1.8447755471554812,4787.8895895380465
67,sell,196.5376199869379,-3.017969620908344,4984.427209524984
68,sell,197.7567967852747,-1.285887559074552,5182.184006310259
69,buy,196.6616985295659,0.0,4985.522307780693
70,sell,197.32429225150187,-2.031810167930912,5182.846600032195
71,buy,196.18986135721207,0.0,4986.656738674983
73,buy,196.2494608351717,0.0,4790.407277839811
74,sell,195.9764756923596,0.43752445791907835,4986.383753532171
75,buy,191.03956290037243,0.0,4795.3441906317985
76,sell,199.0271271456186,2.230897451909395,4994.371317777417
77,buy,199.90605691788735,0.0,4794.46526085953
78,sell,200.19669605858869,3.9291142272304436,4994.661956918118
79,sell,197.67247795183087,3.0185684532010275,5192.334434869949
80,sell,197.31400487377778,2.1440628327875992,5389.648439743727
81,buy,195.50235776454792,0.0,5194.146081979179
82,sell,197.74325950651019,1.7627280563571004,5391.889341485689
84,sell,196.46808804899047,-0.05278744249769538,5588.35742953468
85,sell,196.6722695283825,0.7636042813385594,5785.029699063062
87,buy,193.32389663370122,0.0,5591.705802429361
88,sell,193.94275094791735,0.6566532256855467,5785.648553377278
89,buy,191.3449227741858,0.0,5594.303630603093
90,sell,195.68065112685596,1.5755043168017513,5789.984281729949
92,sell,197.04915620350218,4.966013394143336,5987.033437933451
93,sell,196.55618616659922,3.857676122012728,6183.58962410005
97,sell,193.5716349631548,4.733721848505214,6377.161259063205
98,buy,194.95602833073463,0.0,6182.20523073247
99,sell,192.26078178603345,1.3076103644361732,6374.466012518504
100,buy,194.1541435823165,0.0,6180.311868936187
102,sell,197.0683759218191,3.2614799359376967,6377.380244858006
103,sell,195.9057063302935,4.792261141272202,6573.2859511883
104,buy,197.88490781581822,0.0,6375.401043372482
105,sell,197.6568870308893,5.057282177489587,6573.057930403371
106,buy,197.7456265930814,0.0,6375.312303810289
108,sell,201.33296048708874,7.042156590169436,6576.645264297378
109,sell,200.5970463721478,4.642056369350954,6777.242310669526
111,sell,202.9196253368209,4.8901594181038295,6980.161936006347
112,sell,200.14923733044455,4.66362456349435,7180.311173336791
113,sell,201.23554286103172,4.843764000820728,7381.546716197823
114,buy,200.49974454204315,0.0,7181.04697165578
115,buy,200.16219811665,0.0,6980.88477353913
116,sell,202.44523600337288,5.082294544997723,7183.330009542503
117,sell,203.51282765554063,5.135533814795515,7386.8428371980435
118,sell,202.73345679044724,3.087412702259613,7589.576293988491
119,sell,206.9578829245802,5.488571882806055,7796.534176913071
120,sell,207.44230344891548,5.703374962718779,8003.976480361986
121,sell,207.82097011698806,8.7842575442696,8211.797450478974
122,sell,205.5630150947618,2.829808293001382,8417.360465573736
123,sell,203.56046572465132,4.121744644025282,8620.920931298388
124,sell,203.16330277823457,5.0895964316178,8824.084234076623
125,sell,207.52247378727773,8.454653919499998,9031.6067078639
126,sell,208.50781939842088,6.951203911836065,9240.114527262322
127,sell,207.9808446296847,7.12150706250883,9448.095371892006
128,sell,208.12598200528646,5.175267938573738,9656.221353897294
130,sell,207.38089302935896,4.872556021734376,9863.602246926654
131,sell,204.63281433284283,2.061384068214117,10068.235061259496
132,buy,204.74136874462238,0.0,9863.493692514874
133,sell,207.51323994863105,3.6725425185913694,10071.006932463504
134,sell,208.3403069777796,1.757797290906184,10279.347239441284
140,buy,193.6023650036659,0.0,10085.744874437618
141,buy,192.93243028657795,0.0,9892.81244415104
142,buy,192.1387633147297,0.0,9700.673680836311
143,buy,189.75698043252672,0.0,9510.916700403784
146,buy,186.8683545486056,0.0,9324.048345855179
147,buy,188.62767075430114,0.0,9135.420675100877
150,buy,189.12795215641202,0.0,8946.292722944465
151,buy,187.53324473662815,0.0,8758.759478207838
152,buy,186.36028561806054,0.0,8572.399192589777
155,buy,187.00905531548415,0.0,8385.390137274293
156,buy,186.0977818451229,0.0,8199.29235542917
157,buy,187.23965951598984,0.0,8012.05269591318
158,buy,185.58737707029647,0.0,7826.465318842884
160,buy,188.1843358881888,0.0,7638.280982954695
161,buy,189.56049011321736,0.0,7448.720492841478
163,buy,188.0414038242161,0.0,7260.6790890172615
165,buy,185.56476100905456,0.0,7075.114328008207
166,sell,184.30066518572315,-4.804538321505851,7259.41499319393
167,buy,183.98612930176023,0.0,7075.42886389217
168,buy,184.79647826358084,0.0,6890.632385628589
169,buy,186.68331167258657,0.0,6703.949073956002
170,buy,189.90623012509786,0.0,6514.0428438309045
171,sell,192.18105477276188,-0.3894500850375407,6706.223898603666
172,sell,193.95793434594813,0.9468006350382212,6900.1818329496145
173,sell,193.29225258903534,1.8630524940112483,7093.47408553865
174,sell,194.64779955320228,4.163061757240015,7288.121885091852
175,sell,195.2995303704465,3.5370524321619032,7483.421415462299
176,sell,194.19528957298098,2.679317022572204,7677.61670503528
178,sell,189.83409166062847,1.2269008234948617,7867.450796695908
179,sell,191.9944163827404,3.023246474426873,8059.4452130786485
180,sell,187.99903398955212,0.5293747259446216,8247.4442470682
181,buy,187.80721449662815,0.0,8059.6370325715725
182,sell,186.96529529941566,0.4661600185082932,8246.602327870989
183,buy,184.35325341147566,0.0,8062.249074459513
184,buy,182.13865148565586,0.0,7880.110422973858
