day,operate,price,investment,total_balance
0,buy,113.56111571421935,0.0,9886.43888428578
1,buy,121.89865837091384,0.0,9764.540225914867
2,buy,119.71798828917963,0.0,9644.822237625687
3,buy,125.2278804334237,0.0,9519.594357192263
4,buy,126.60614643753799,0.0,9392.988210754726
5,buy,125.71338972407557,0.0,9267.274821030649
6,buy,132.6718249862388,0.0,9134.60299604441
7,buy,130.2407199005902,0.0,9004.36227614382
8,buy,130.25044838046236,0.0,8874.111827763358
9,buy,139.21943483022915,0.0,8734.892392933129
10,buy,147.06951379776,0.0,8587.822879135369
11,buy,150.25318831367258,0.0,8437.569690821696
12,buy,149.38536608839058,0.0,8288.184324733305
13,buy,160.9947970965004,0.0,8127.189527636805
14,buy,182.4163497090558,0.0,7944.773177927749
15,buy,166.0508586117885,0.0,7778.722319315961
16,buy,175.85881294918,0.0,7602.863506366781
17,buy,183.4479069346307,0.0,7419.41559943215
18,sell,190.6278545664372,67.8636682701842,7610.043453998587
19,buy,192.88490725898552,0.0,7417.158546739602
20,sell,198.0161372363091,62.44324579339063,7615.174683975911
21,sell,199.92367768478286,66.99552050763317,7815.098361660694
22,sell,199.5284735671121,59.33230912838905,8014.626835227806
23,buy,208.36318042148923,0.0,7806.2636548063165
24,sell,199.9251199354021,57.91106953408186,8006.188774741719
25,sell,195.93787658284418,55.86078540472273,8202.126651324563
26,sell,205.71916218101978,55.05866615037347,8407.845813505583
27,sell,218.610358502865,67.85100594478084,8626.456172008448
28,sell,199.862705303065,53.44492689903441,8826.318877311513
29,sell,209.07769388848826,50.1785251056705,9035.3965712
30,sell,196.82576115643315,33.83178884176808,9232.222332356434
31,sell,199.98034402460783,33.095574389492164,9432.202676381043
32,sell,204.723007709581,37.043549224525385,9636.925684090624
33,sell,196.83401556377794,22.261103534790305,9833.759699654402
34,sell,202.35145402952185,10.928353928944125,10036.111153683923
35,sell,201.10317712172582,21.109387089582228,10237.21433080565
36,sell,203.40570549277797,15.664209306108834,10440.620036298427
37,sell,189.46462693631295,3.2797975742651704,10630.08466323474
38,sell,193.56948244473642,0.35491381647177095,10823.654145679477
39,sell,190.27245903418222,-8.682302386972614,11013.926604713659
49,buy,185.01855763792992,0.0,10828.908047075729
50,buy,197.71531595117085,0.0,10631.192731124558
51,buy,192.30237072602907,0.0,10438.890360398529
52,buy,195.24772801414656,0.0,10243.642632384383
53,buy,192.48990285939723,0.0,10051.152729524985
54,buy,198.2260662692715,0.0,9852.926663255714
55,buy,192.17277667199232,0.0,9660.753886583721
56,buy,199.6589344478707,0.0,9461.09495213585
57,buy,188.02753011468667,0.0,9273.067422021164
58,buy,207.34729445211906,0.0,9065.720127569046
59,buy,191.1655459859057,0.0,8874.554581583141
61,buy,184.64379098304832,0.0,8689.910790600094
62,sell,181.72247459284696,-1.7814878070410574,8871.63326519294
63,buy,183.10836566806395,0.0,8688.524899524877
64,sell,186.79758636804945,-5.5219442816548,8875.322485892926
65,buy,180.42981118015905,0.0,8694.892674712766
66,sell,186.42133156733692,-3.0582249904088776,8881.314006280103
67,buy,184.89672243595123,0.0,8696.417283844152
68,sell,185.13330692459658,-5.1803015545549105,8881.550590768747
69,buy,181.0419839946189,0.0,8700.508606774129
70,sell,176.65782008277168,-8.22489000277068,8877.1664268569
71,buy,162.6594927920769,0.0,8714.506934064822
72,sell,164.4169254157905,-17.055850166321953,8878.923859480612
73,buy,162.50043548252506,0.0,8716.423423998087
75,buy,155.79935654997826,0.0,8560.624067448109
77,buy,163.9103583240285,0.0,8396.71370912408
79,buy,158.99322129287975,0.0,8237.7204878312
81,buy,161.66080950818287,0.0,8076.059678323018
83,buy,175.93819156289646,0.0,7900.121486760121
85,buy,169.1007479682703,0.0,7731.020738791851
86,buy,172.4764874309767,0.0,7558.544251360874
87,buy,171.29187339703822,0.0,7387.252377963836
88,buy,168.16748814694802,0.0,7219.084889816888
89,buy,167.89901473245664,0.0,7051.185875084431
91,buy,181.82185302224752,0.0,6869.364022062184
92,buy,181.5976146147932,0.0,6687.7664074473905
93,buy,189.83150066631788,0.0,6497.934906781073
94,buy,186.14525994329412,0.0,6311.7896468377785
95,buy,186.34276913836587,0.0,6125.446877699413
96,buy,189.66717895013062,0.0,5935.779698749282
97,buy,197.20898034201127,0.0,5738.570718407271
98,buy,199.5735134956503,0.0,5538.99720491162
99,buy,208.33220801278367,0.0,5330.664996898837
100,buy,210.32671423014833,0.0,5120.338282668688
101,sell,216.55143308681727,12.685801202964011,5336.889715755506
102,buy,220.02491261682738,0.0,5116.864803138678
103,buy,223.8444307119207,0.0,4893.020372426758
104,buy,227.84903256262623,0.0,4665.171339864131
105,sell,237.02882646885885,18.71686439894585,4902.20016633299
106,buy,249.59769150151263,0.0,4652.602474831478
107,sell,253.23730741137115,34.68097318350671,4905.839782242849
108,sell,261.5611155724582,26.14638462661894,5167.400897815307
109,sell,260.80256671071766,36.42760015444737,5428.203464526025
110,buy,260.66037108272945,0.0,5167.543093443295
111,sell,256.47108973271315,38.90046795901148,5424.014183176008
112,sell,276.8526825900626,51.19608630658467,5700.866865766071
113,sell,257.2375752012704,42.569331264454306,5958.104440967341
114,sell,260.1915586151881,40.722645154145034,6218.2959995825295
115,sell,258.10927251591056,42.5687383781556,6476.40527209844
116,sell,242.0641040393948,48.816463081449925,6718.469376137835
117,sell,249.98801660836125,53.83836718101867,6968.457392746196
118,sell,256.2753321729542,64.49062297041303,7224.73272491915
119,sell,254.70194712281227,55.391001354106706,7479.434672041963
120,sell,259.8030025240787,63.40508130563522,7739.237674566041
121,sell,276.1344765246831,70.81101929698421,8015.372151090724
122,sell,279.60709307941215,58.92347795302585,8294.979244170136
123,sell,272.135963277633,60.93125935119813,8567.115207447769
124,sell,268.86628532476607,55.885761201139694,8835.981492772535
125,sell,271.2459442453837,58.35307237060891,9107.227437017918
126,sell,268.3395581727782,59.5668467963902,9375.566995190697
127,sell,275.15561660725507,63.881614818115196,9650.722611797952
128,sell,287.60753504174863,58.180950342947654,9938.3301468397
129,sell,282.87988506774127,55.77290795795369,10221.210031907442
130,sell,291.5255173589685,53.570675222868516,10512.73554926641
131,sell,281.1241172598966,51.02405365870509,10793.859666526307
132,sell,288.41492723343254,54.77655965242988,11082.27459375974
133,sell,258.64165488830986,36.366057807141615,11340.916248648049
135,sell,267.8488502457366,35.81980383510811,11608.765098893786
136,sell,262.5684126025044,31.56475927264119,11871.33351149629
137,sell,268.1072352561605,28.692168058675264,12139.44074675245
139,sell,258.24264306186524,22.78166566101788,12397.683389814316
140,sell,261.9733880106942,19.065329873312994,12659.65677782501
141,buy,257.4938751063819,0.0,12402.162902718628
142,sell,247.04979577216457,10.366737732290648,12649.212698490794
143,sell,253.8047558657272,11.391631999125043,12903.01745435652
144,sell,249.4711858524661,-0.05068382174750788,13152.488640208987
146,sell,249.07004725510888,-4.446523182437271,13401.558687464096
147,sell,236.74611708040902,-8.057573415057377,13638.304804544505
149,buy,238.48121740575155,0.0,13399.823587138753
