day,operate,price,investment,total_balance
4,buy,352.25122383007334,0.0,9647.748776169927
5,sell,372.66481244564056,5.795178904875793,10020.413588615567
7,buy,341.1063066634615,0.0,9679.307281952106
8,sell,353.3181334733963,3.580064798386471,10032.625415425502
9,buy,341.8301347161396,0.0,9690.795280709362
10,sell,349.69527684872446,2.3008919734698643,10040.490557558087
12,buy,348.5594135379288,0.0,9691.931144020158
14,buy,356.58502196493646,0.0,9335.346122055222
17,buy,363.5391926217653,0.0,8971.806929433456
18,sell,380.87314727974444,9.270653003981895,9352.6800767132
19,buy,373.247700233791,0.0,8979.43237647941
20,sell,371.82213341208995,4.2730654706668485,9351.2545098915
21,sell,375.8543708564175,3.3875792444379424,9727.108880747917
22,buy,375.42039198204657,0.0,9351.68848876587
24,sell,369.6001980550682,-0.9772336645177346,9721.288686820939
25,sell,373.8149795640129,-0.4276305848912011,10095.103666384952
33,buy,352.9505431343623,0.0,9742.15312325059
34,sell,361.34625166204023,2.3787209542504715,10103.49937491263
36,buy,349.3962505856507,0.0,9754.103124326979
37,sell,346.40058661748117,-0.8573829751029864,10100.50371094446
39,buy,356.1082026296972,0.0,9744.395508314763
40,buy,343.7955002622057,0.0,9400.600008052557
41,sell,343.15285162336295,-3.6380377960026933,9743.75285967592
42,buy,337.015968005735,0.0,9406.736891670185
43,buy,330.2568095885799,0.0,9076.480082081605
44,buy,310.93164742484805,0.0,8765.548434656757
45,buy,322.9162543807288,0.0,8442.632180276029
46,buy,308.6822876572478,0.0,8133.949892618781
48,buy,308.3209599457987,0.0,7825.628932672982
49,buy,308.5171622113594,0.0,7517.111770461623
50,buy,314.786838331278,0.0,7202.324932130345
51,buy,311.93059472028835,0.0,6890.394337410056
52,buy,319.32706037498065,0.0,6571.067277035076
53,buy,311.20775470939043,0.0,6259.859522325685
54,buy,319.06167901073786,0.0,5940.797843314947
56,buy,326.68034235361847,0.0,5614.117500961329
57,buy,318.64879497131915,0.0,5295.46870599001
58,sell,327.1046820929041,-4.854868128457709,5622.573388082914
59,buy,323.52630810558367,0.0,5299.04707997733
61,buy,320.8125114384711,0.0,4978.234568538859
62,sell,319.82086558456285,-5.1021625245007725,5298.055434123422
65,sell,334.778492602607,1.369141493148922,5632.833926726029
66,sell,332.7480513305927,7.01646297069766,5965.581978056622
68,sell,340.2526448317076,5.368695510303618,6305.834622888329
70,sell,336.51222558405425,9.015722326675265,6642.3468484723835
71,sell,340.7186044734626,10.507765846784887,6983.065452945846
73,sell,343.02349826993486,11.18457586321756,7326.088951215781
74,sell,341.4649428819248,8.47497458663475,7667.553894097706
75,sell,336.94243167599774,8.018398124152515,8004.496325773704
77,sell,336.86770539380086,5.493003003949153,8341.364031167504
78,sell,336.0782031452254,7.991590202840322,8677.44223431273
79,buy,326.1481379279285,0.0,8351.294096384801
82,buy,323.4364987683166,0.0,8027.857597616485
83,buy,322.69148573243,0.0,7705.166111884055
84,buy,320.5609451656819,0.0,7384.605166718373
86,sell,322.1801884516026,0.9774001849842254,7706.785355169975
87,buy,318.86820673942566,0.0,7387.91714843055
88,buy,324.7344174740647,0.0,7063.182730956485
89,buy,317.79814732638255,0.0,6745.3845836301025
91,buy,329.53026634776506,0.0,6415.854317282337
92,buy,326.5717264394516,0.0,6089.282590842886
93,sell,325.35805039785555,-0.40476630648672235,6414.640641240741
94,buy,322.14264937209737,0.0,6092.497991868644
95,sell,324.93249591612397,1.9719832756218025,6417.430487784768
97,buy,327.1539831008704,0.0,6090.276504683898
101,sell,324.9468535476735,0.4390818942694026,6415.223358231571
102,buy,322.52500232869346,0.0,6092.698355902878
103,sell,325.4117144387965,1.4336108587858005,6418.110070341674
104,sell,335.78177946805954,2.9537625452455867,6753.891849809734
106,sell,336.4539232898933,4.0247234221086785,7090.345773099627
107,sell,337.4015779839683,4.558562249682548,7427.747351083595
108,sell,339.755931943655,5.987936792503582,7767.50328302725
110,sell,334.0201724826329,4.7517957020999635,8101.523455509883
111,sell,336.2865357986083,3.5574049755493706,8437.809991308492
114,sell,318.12876124042305,0.10403267508698012,8755.938752548915
115,buy,311.6154361963072,0.0,8444.323316352607
116,buy,305.1661167681232,0.0,8139.157199584484
117,sell,320.47077611012355,-2.7492133994395247,8459.627975694608
118,buy,311.9520490590003,0.0,8147.6759266356075
121,buy,321.97699952281255,0.0,7825.698927112795
122,buy,318.31332357295105,0.0,7507.385603539844
123,buy,311.6847714185715,0.0,7195.7008321212725
124,sell,317.62870989426665,-2.7384540121366068,7513.329542015539
125,buy,320.2336765207983,0.0,7193.095865494741
126,buy,322.4603046943812,0.0,6870.63556080036
127,sell,325.5776134644748,1.0662866587434652,7196.213174264834
128,sell,328.64116360274056,0.45458119989070495,7524.854337867575
129,sell,328.7756524339129,1.938035829808088,7853.629990301488
130,sell,327.2064480783956,5.0032861248460785,8180.8364383798835
131,sell,338.3704596602074,10.880743656516154,8519.20689804009
134,sell,351.2463675123854,12.596268744480438,8870.453265552476
135,sell,363.96337707262137,13.040179146968548,9234.416642625098
137,sell,355.3750031215131,11.643144287068537,9589.79164574661
138,sell,354.7271039390762,13.809571871158822,9944.518749685687
140,sell,350.34202246859786,9.401992405956117,10294.860772154285
141,sell,359.6548668879732,11.534617331843048,10654.515639042258
150,buy,335.03007288066146,0.0,10319.485566161597
151,sell,330.43556107555196,-1.3713729533605425,10649.921127237149
152,buy,323.94945734999055,0.0,10325.971669887158
153,buy,322.34189378941664,0.0,10003.629776097741
154,buy,322.6237108434543,0.0,9681.006065254287
155,buy,321.7778891489433,0.0,9359.228176105344
156,buy,316.95485669223854,0.0,9042.273319413105
157,buy,317.9225357038031,0.0,8724.350783709302
158,sell,325.7734353658707,0.5630440102603811,9050.124219075173
159,buy,326.6467205477966,0.0,8723.477498527376
160,buy,322.132281864815,0.0,8401.345216662561
161,sell,329.20960512203965,2.130567408377151,8730.5548217846
162,buy,327.66474533483415,0.0,8402.890076449767
164,buy,324.4709364483424,0.0,8078.419140001424
165,buy,322.6415415108204,0.0,7755.777598490604
168,sell,330.3476422778622,2.3940991237794416,8086.125240768466
169,buy,324.8193894652468,0.0,7761.305851303219
170,sell,335.3908823138627,4.230555803857064,8096.696733617082
171,sell,333.433056992817,5.198910807850062,8430.129790609899
174,sell,340.72397096340865,7.17200975046602,8770.853761573308
177,sell,332.0121261072636,1.6425713842983285,9102.865887680571
178,sell,326.3724019874644,1.3162667516907796,9429.238289668036
179,sell,327.12752976178854,-0.16395281478837287,9756.365819429824
181,sell,321.2827857777811,-0.9825689491511271,10077.648605207605
182,buy,318.8988463897549,0.0,9758.74975881785
183,buy,314.9191292312571,0.0,9443.830629586593
185,buy,305.9279906327356,0.0,9137.902638953858
186,buy,307.40007392178995,0.0,8830.502565032068
187,buy,308.2318634390831,0.0,8522.270701592985
