day,operate,price,investment,total_balance
25,buy,50.91395437717438,0.0,9949.086045622826
26,buy,51.52634039064651,0.0,9897.55970523218
27,sell,51.73763299394477,1.6177855891304795,9949.297338226124
29,buy,51.302132435465865,0.0,9897.99520579066
30,buy,49.734787029897916,0.0,9848.260418760761
31,sell,49.95116964892941,-3.0570204089305753,9898.211588409691
33,buy,50.10988619523323,0.0,9848.101702214459
35,buy,50.70126829712853,0.0,9797.40043391733
36,sell,51.51307666301727,0.41118023274521776,9848.913510580347
37,sell,51.38313597390652,3.314277676543992,9900.296646554254
39,sell,52.07895397961647,3.9294996135324527,9952.375600533871
40,sell,50.9444773124751,0.47969020009770924,10003.320077846347
42,buy,48.4315880470699,0.0,9954.888489799278
43,sell,48.203983164596366,-0.4699513099845702,10003.092472963874
44,buy,44.61542623171749,0.0,9958.477046732156
46,buy,44.72458778088685,0.0,9913.752458951269
48,buy,44.173541352152824,0.0,9869.578917599116
49,buy,44.02190948105135,0.0,9825.557008118065
51,buy,43.64962863333312,0.0,9781.907379484732
53,buy,43.093059525846,0.0,9738.814319958885
54,buy,44.787029177950906,0.0,9694.027290780934
55,buy,45.23861511519135,0.0,9648.788675665743
56,buy,45.99450680687414,0.0,9602.794168858869
58,buy,46.97075412525919,0.0,9555.82341473361
60,buy,46.13444399967602,0.0,9509.688970733934
62,buy,45.88127793340391,0.0,9463.80769280053
64,sell,47.23628721295836,5.874338099178964,9511.043980013488
65,sell,46.972687051624234,5.026539946552877,9558.016667065112
66,sell,47.35392116221237,7.199739284440573,9605.370588227324
67,sell,49.61818348092129,12.712474460651869,9654.988771708246
68,sell,49.749109327351555,13.973728723457116,9704.737881035597
69,sell,50.11810835023971,16.30204237455055,9754.855989385836
70,sell,50.419960594781514,12.57714905458332,9805.275949980618
71,sell,49.413557863654205,9.228714755816846,9854.689507844272
72,sell,49.032289953174775,6.604665115892967,9903.721797797447
73,sell,49.020354807616975,4.363567757272993,9952.742152605064
74,sell,47.88935785259673,3.803912436731723,10000.63151045766
75,sell,46.845856485182594,2.1023358442168063,10047.477366942843
83,buy,46.25165550327711,0.0,10001.225711439565
84,sell,46.41234618319436,0.3474268719005453,10047.63805762276
85,buy,46.26053596689121,0.0,10001.37752165587
86,buy,45.938458507700496,0.0,9955.43906314817
87,buy,45.37185605037166,0.0,9910.067207097798
88,sell,46.00069999478478,-0.5616795540207211,9956.067907092583
89,buy,45.23614708064998,0.0,9910.831760011934
91,buy,46.34725157078719,0.0,9864.484508441146
93,buy,45.75529790749306,0.0,9818.729210533653
94,sell,45.85901979820983,-0.17292419482763174,9864.588230331863
95,buy,44.443618856706735,0.0,9820.144611475156
97,sell,44.55064323117312,-1.809960823041569,9864.695254706328
98,buy,44.707301020746854,0.0,9819.98795368558
99,buy,44.354209422829626,0.0,9775.633744262752
101,buy,46.34284879669394,0.0,9729.290895466058
103,sell,47.223097205242084,4.392394694998317,9776.5139926713
104,sell,48.0201341756615,3.609453739277877,9824.534126846962
105,sell,48.10565216523354,5.1367915088048886,9872.639779012196
107,buy,48.4683385792282,0.0,9824.171440432967
108,sell,48.725590595195165,9.63461538155609,9872.897031028162
109,sell,48.27055491553756,7.970183422920436,9921.1675859437
110,sell,48.572157860146035,9.509691396157276,9969.739743803846
