Date,Open,High,Low,Close,Volume,MA5,MA10,MA20,MA50,RSI,MACD,Signal_Line,MACD_Histogram,Upper_band,SMA,Lower_band,Std_dev,ATR,VWAP,Relative_Performance,ROC,Year,Month,Day,Close_yes,Open_yes,High_yes,Low_yes,Volume_MA5,Volume_MA20,Volume_Ratio,Price_Range,Price_Range_Pct,Gap,Gap_Pct,Volatility,Volatility_Pct,Momentum,Momentum_Pct,Trend_5,Trend_10,Trend_20,Support,Resistance,Support_Distance,Resistance_Distance,VPT,Money_Flow,Money_Flow_MA,Fear_Greed
2025-06-19,135.1,138.0,134.51,138.0,22370,137.10600000000005,138.26899999999998,135.94749999999996,134.29059999999998,54.069836859809584,1.1294639575320389,1.500729936195085,-0.3712659786630461,142.55238266360934,135.94749999999996,129.3426173363906,3.302441331804693,4.88654750865251,136.4545930716612,0.017999409855414594,-0.11580775911985697,2025,6,19,135.56,133.5,137.48,133.36,29956.2,22520.55,0.9933149945272207,3.490000000000009,0.025289855072463834,-0.46000000000000796,-0.0033933313661847738,3.3882333154610027,0.024552415329427556,-0.1599999999999966,-0.0011580775911985857,1,0,1,129.68,143.14,0.06028985507246372,0.0372463768115941,11304.066636524165,3087060.0,3073032.486,0.08139673719619168
2025-06-20,137.33,139.68,136.6,138.35,14732,136.54000000000002,138.17399999999998,136.21549999999996,134.7256,54.58875201177802,1.1383166146999315,1.4282472718960544,-0.2899306571961229,142.7532533602929,136.21549999999996,129.67774663970704,3.268876680146468,4.757508400891617,136.63458443466797,0.002536231884057827,-0.6819813352476833,2025,6,20,138.0,135.1,138.0,134.51,26259.8,22491.65,0.6549986328259598,3.0800000000000125,0.022262378026743856,-0.6699999999999875,-0.004855072463768025,3.353796709465394,0.024241392912651927,-0.950000000000017,-0.006819813352476791,1,1,1,129.68,143.14,0.06266714853632084,0.03462233465847483,11341.430404640105,2038172.2,3073137.251,0.09177504023556039
2025-06-23,137.71,145.45,137.6,138.75,38481,136.89400000000003,138.15599999999998,136.47649999999993,135.1994,55.21154126814296,1.164189020005864,1.3754356215180163,-0.21124660151215235,142.98127447726338,136.47649999999993,129.97172552273648,3.252387238631725,4.978400657970787,136.91686600233223,0.002891217925551137,-0.12956164975167495,2025,6,23,138.35,137.33,139.68,136.6,23884.2,23582.5,1.6317608396056398,7.849999999999994,0.05657657657657653,-0.6399999999999864,-0.004625948680881723,3.3368788994318517,0.024049577653562894,-0.18000000000000682,-0.0012956164975167841,1,1,1,129.68,145.45,0.06536936936936932,0.048288288288288204,11452.687361633238,5339238.75,3228841.9925,0.10423082536285917
2025-06-24,139.04,144.37,137.38,143.5,27069,138.83200000000002,138.87499999999997,137.01899999999995,135.7222,61.89469457105212,1.5501096906016016,1.4103704353347335,0.13973925526686815,143.95242310839654,137.01899999999995,130.08557689160335,3.4667115541982967,5.122086325258588,137.41446124763706,0.03423423423423433,5.2747413982833224,2025,6,24,138.75,137.71,145.45,137.6,24645.6,24201.75,1.118472837708017,6.990000000000009,0.048710801393728284,0.28999999999999204,0.002090090090090033,3.5567710075291368,0.02478586067964555,7.189999999999998,0.05274741398283323,1,1,1,129.68,145.45,0.09630662020905918,0.013588850174215948,12379.373848119727,3884401.5,3325670.4375,0.23789389142104242
2025-06-25,143.4,143.99,140.6,143.88,23816,140.49600000000004,139.033,137.61399999999995,136.17680000000001,62.378340926663576,1.865117512970329,1.5013198508618526,0.3637976621084764,144.75491142642494,137.61399999999995,130.47308857357496,3.57045571321249,4.9983658734544045,137.97711832139623,0.002648083623693287,1.110330288123662,2025,6,25,143.5,139.04,144.37,137.38,25293.6,24294.0,0.9803243599242611,3.390000000000015,0.023561301084236968,-0.09999999999999432,-0.0006968641114982183,3.663210268833066,0.025460177014408298,1.579999999999984,0.011103302881236711,1,1,1,130.07,145.45,0.09598276341395609,0.010911871003614076,12442.440607701606,3426646.08,3352016.1125,0.2475668185332715
2025-06-26,143.01,145.38,141.6,142.36,20617,141.36800000000002,139.237,138.14449999999994,136.38039999999998,59.1446210167784,1.9694100517153856,1.5949378910325591,0.3744721606828265,145.03612528000943,138.14449999999994,131.25287471999044,3.4458126400047435,4.911339739636233,138.31190940605876,-0.010564359188212302,1.4538198403649005,2025,6,26,143.88,143.4,143.99,140.6,24943.0,24721.3,0.833977177575613,3.780000000000001,0.02655240236021355,-0.8700000000000045,-0.006046705587990023,3.535329173983784,0.024833725582915033,2.0400000000000205,0.01453819840364895,1,1,1,130.07,145.45,0.08633042989603835,0.021705535262714067,12224.635214318234,2935036.12,3419250.2060000002,0.18289242033556805
2025-06-27,143.59,145.33,141.88,144.38,18535,142.574,139.55699999999996,138.69599999999997,136.636,61.96643318294265,2.1898169119662043,1.7139136952192882,0.47590321674691616,145.72854832902243,138.69599999999997,131.6634516709775,3.5162741645112257,4.806958329662217,138.76233529239266,0.014189379039055705,2.2666100014166135,2025,6,27,142.36,143.01,145.38,141.6,25703.6,24552.6,0.7549098669794645,3.450000000000017,0.02389527635406578,1.2299999999999898,0.008640067434672587,3.6076211727834737,0.024986986928823063,3.1999999999999886,0.022666100014166232,1,1,1,130.31,145.45,0.09745117052223295,0.007410998753289882,12487.635354807131,2676083.3,3406976.1135,0.23932866365885302
2025-06-30,144.8,152.14,144.8,151.8,40641,145.18400000000003,141.03899999999996,139.74649999999997,137.07139999999998,70.12810092159786,2.929454002909523,1.9570217567573351,0.9724322461521879,147.92479633848222,139.74649999999997,131.5682036615177,4.089148169241133,5.017889877543487,140.0320042598468,0.051392159578889096,10.819097678493229,2025,6,30,144.38,143.59,145.33,141.88,26135.6,25799.05,1.5752905630246075,7.339999999999975,0.048353096179182965,0.4200000000000159,0.0029089901648428865,4.195377500109005,0.027637532938794493,14.820000000000022,0.10819097678493227,1,1,1,130.31,152.14,0.1415678524374177,0.0022397891963107704,14576.264112252764,6169303.800000001,3612692.6795,0.40256201843195727
2025-07-01,154.17,161.0,153.4,159.4,57325,148.364,143.59799999999998,140.873,137.68179999999998,75.84556142156464,4.081825467290656,2.3819824988639993,1.699842968426657,152.5950170619229,140.873,129.15098293807708,5.8610085309614615,5.316612029147523,142.2600981001396,0.050065876152832534,19.124131230849706,2025,7,1,151.8,144.8,152.14,144.8,32186.8,27115.15,2.11413176766494,7.599999999999994,0.04767879548306144,2.369999999999976,0.015612648221343716,6.013267874152594,0.03772439067849808,25.590000000000003,0.19124131230849714,1,1,1,133.08,161.0,0.1651191969887076,0.010037641154328697,17446.29046271389,9137605.0,3857403.899,0.5169112284312928
2025-07-02,157.38,158.0,151.78,153.98,42698,150.38400000000001,145.44,141.86249999999998,138.09159999999997,66.12529166144097,4.505799401295349,2.8067458793502693,1.6990535219450793,154.4686665465756,141.86249999999998,129.25633345342436,6.303083273287816,5.481139741351272,143.4252936088776,-0.034002509410288706,13.588079079374427,2025,7,2,159.4,154.17,161.0,153.4,35963.2,28268.9,1.5104231151548166,6.219999999999999,0.04039485647486686,-2.0200000000000102,-0.012672521957340088,6.466826989783271,0.0419978373151271,18.419999999999987,0.13588079079374438,1,1,1,133.08,161.0,0.135731913235485,0.045590336407325696,15994.451315913382,6574638.039999999,4054475.2825,0.32250583322881937
