Date,Open,High,Low,Close,Volume,MA5,MA10,MA20,MA50,RSI,MACD,Signal_Line,MACD_Histogram,Upper_band,SMA,Lower_band,Std_dev,ATR,VWAP,Relative_Performance,ROC,Year,Month,Day,Close_yes,Open_yes,High_yes,Low_yes,Volume_MA5,Volume_MA20,Volume_Ratio,Price_Range,Price_Range_Pct,Gap,Gap_Pct,Volatility,Volatility_Pct,Momentum,Momentum_Pct,Trend_5,Trend_10,Trend_20,Support,Resistance,Support_Distance,Resistance_Distance,VPT,Money_Flow,Money_Flow_MA,Fear_Greed
2020-03-19,20.8,20.8,19.03,19.63,1559457,21.708,23.301999999999982,24.308500000000002,26.1782,21.975162246138762,-1.4166925491715823,-1.0012069446630991,-0.41548560450848315,27.734321215416863,24.308500000000002,20.882678784583142,1.712910607708431,1.0724249360718172,24.058881912761272,-0.07142857142857151,-26.064030131826744,2020,3,19,21.14,22.2,22.6,21.08,1086840.0,846959.85,1.8412407624753406,1.7699999999999996,0.0901681100356597,-0.33999999999999986,-0.016083254493850514,1.7574092025658528,0.08952670415516316,-6.920000000000002,-0.2606403013182675,0,0,0,19.03,26.64,0.03056546102903708,0.35710646968925125,-365241.3115731004,30612140.91,20376907.016,-0.5604967550772247
2020-03-20,20.12,21.43,20.12,21.36,1343153,21.233999999999998,22.86499999999998,24.078500000000005,26.0214,35.05036419456761,-1.444075235788695,-1.0897806028882182,-0.3542946329004768,27.644715220650575,24.078500000000005,20.512284779349436,1.783107610325284,1.124394583495259,23.77324971150069,0.0881304126337239,-16.984065293431794,2020,3,20,19.63,20.8,20.8,19.03,1127279.0,877601.75,1.5304812234023006,1.3099999999999987,0.061329588014981215,0.490000000000002,0.024961793173713807,1.8294298076320443,0.08564746290412192,-4.370000000000001,-0.16984065293431796,1,0,0,19.03,26.64,0.10908239700374524,0.2471910112359551,-246868.68345287623,28689748.08,20863445.55,-0.29899271610864786
2020-03-23,20.33,20.83,20.2,20.48,928971,20.932,22.46299999999998,23.834000000000007,25.836599999999997,32.10331948690951,-1.5192716399953987,-1.1756788103096543,-0.34359282968574445,27.67262162761579,23.834000000000007,19.995378372384224,1.9193108138078907,1.126937827531312,23.528122787459036,-0.041198501872659166,-16.40816326530612,2020,3,23,21.36,20.12,21.43,20.12,1099867.8,884122.05,1.0507271026664249,0.629999999999999,0.03076171874999995,-1.0300000000000011,-0.04822097378277159,1.969171345889857,0.09615094462352818,-4.02,-0.1640816326530612,0,0,0,19.03,26.64,0.07080078124999996,0.30078125,-285140.89693602227,19025326.080000002,20801732.151499998,-0.35793361026180975
2020-03-24,21.47,21.97,21.13,21.83,825359,20.887999999999998,22.14599999999998,23.678000000000004,25.682,40.384448238833635,-1.4531802570804722,-1.2311790996638179,-0.22200115741665427,27.575663915732047,23.678000000000004,19.78033608426796,1.9488319578660216,1.1528708398505039,23.37819120672453,0.06591796875,-12.680000000000003,2020,3,24,20.48,20.33,20.83,20.2,1096251.4,881703.3,0.936096076764145,0.8399999999999999,0.038479157123224916,0.9899999999999984,0.048339843749999924,1.9994594006222854,0.09159227671196911,-3.1700000000000017,-0.12680000000000008,1,0,0,19.03,26.64,0.12826385707741628,0.2203389830508476,-230734.90816649102,18017586.97,20612628.335,-0.19231103522332732
2020-03-25,22.55,23.0,22.49,22.81,809527,21.222,21.94999999999998,23.561000000000007,25.548799999999996,45.57394059764729,-1.3066621621234162,-1.2462757121557375,-0.060386449967678724,27.41513492239172,23.561000000000007,19.706865077608295,1.9270674611958563,1.1540943512897537,23.273941547863075,0.04489234997709568,-7.91279773920065,2020,3,25,21.83,21.47,21.97,21.13,1093293.4,883194.4,0.9165898243920024,0.5100000000000016,0.022358614642700638,0.7200000000000024,0.032982134677050044,1.9771294981946848,0.08667818931147238,-1.9600000000000009,-0.0791279773920065,1,1,0,19.03,26.64,0.16571679088119237,0.16790881192459456,-194393.3387665827,18465310.869999997,20555414.841,-0.08852118804705426
2020-03-26,22.42,23.74,22.38,23.04,694636,21.904000000000003,21.80599999999998,23.436000000000007,25.434999999999995,46.74561548670349,-1.1586304676456862,-1.2287466632537272,0.07011619560804094,27.186047466366208,23.436000000000007,19.685952533633806,1.8750237331831,1.1688018976261998,23.176331995690795,0.010083296799649366,-5.882352941176472,2020,3,26,22.81,22.55,23.0,22.49,920329.2,883457.25,0.7862700770184409,1.3599999999999994,0.059027777777777755,-0.389999999999997,-0.0170977641385356,1.9237337598917776,0.08349538888419174,-1.4400000000000013,-0.058823529411764754,1,1,0,19.03,26.64,0.1740451388888888,0.15625000000000006,-187389.11781086144,16004413.44,20475298.53,-0.06508769026593014
2020-03-27,23.44,23.65,22.8,23.04,581775,22.240000000000002,21.73699999999998,23.36200000000001,25.311399999999995,46.74561548670349,-1.029447453822442,-1.1888868213674701,0.15943936754502808,27.081852685255,23.36200000000001,19.642147314745017,1.8599263426274955,1.1460303335100426,23.10732851775987,0.0,-2.9077117572692823,2020,3,27,23.04,22.42,23.74,22.38,768053.6,870778.95,0.6681087088749676,0.8499999999999979,0.03689236111111102,0.40000000000000213,0.017361111111111206,1.9082441640088073,0.0828230973962156,-0.6900000000000013,-0.029077117572692848,1,1,0,19.03,26.64,0.1740451388888888,0.15625000000000006,-187389.11781086144,13404096.0,20121375.264,-0.06508769026593014
2020-03-30,22.5,23.04,22.12,22.97,477494,22.738000000000003,21.83499999999998,23.257000000000012,25.1836,46.393087921167165,-0.9220881415242026,-1.1355270853988166,0.21343894387461404,26.895747586738903,23.257000000000012,19.61825241326112,1.8193737933694456,1.1298853096878967,23.023095358938175,-0.0030381944444444198,4.456571168713053,2020,3,30,23.04,23.44,23.65,22.8,677758.2,859439.1,0.5555879410187412,0.9199999999999982,0.04005224205485408,-0.5399999999999991,-0.023437499999999965,1.8666381263482297,0.08126417615795514,0.9800000000000004,0.044565711687130534,1,1,0,19.03,26.64,0.17152808010448403,0.15977361776229873,-188839.83742891697,10968037.18,19786948.354500003,-0.0721382415766567
2020-03-31,23.24,23.3,22.48,22.6,377540,22.892000000000003,21.88999999999998,23.14000000000001,25.047199999999993,44.483500596355995,-0.8569822627546522,-1.0798181208699837,0.22283585811533158,26.70448593769124,23.14000000000001,19.575514062308784,1.782242968845614,1.10775064471019,22.935722717715837,-0.016107966913365135,2.4943310657596474,2020,3,31,22.97,22.5,23.04,22.12,588194.4,844012.45,0.4473156764452942,0.8200000000000003,0.03628318584070798,0.2699999999999996,0.011754462342185442,1.828542704191679,0.08090896921202119,0.5500000000000007,0.024943310657596404,0,1,0,19.03,26.64,0.1579646017699115,0.1787610619469026,-194921.23925738884,8532404.0,19358035.523500003,-0.1103299880728801
2020-04-01,22.44,22.97,22.32,22.45,358143,22.82,22.020999999999976,23.00750000000001,24.91359999999999,43.69822116901611,-0.8081730157100786,-1.0254890998380026,0.21731608412792403,26.466146411531348,23.00750000000001,19.548853588468674,1.729323205765669,1.0750541700880334,22.852504578322442,-0.006637168141592986,6.196783349101231,2020,4,1,22.6,23.24,23.3,22.48,497917.6,833875.3,0.4294922754037684,0.6499999999999986,0.028953229398663634,-0.16000000000000014,-0.007079646017699121,1.7742481728741766,0.07903109901443994,1.3099999999999987,0.06196783349101224,0,1,0,19.03,26.64,0.15233853006681508,0.18663697104677066,-197298.29456712338,8040310.35,19056139.110999998,-0.12603557661967785
2020-04-02,22.07,22.66,22.03,22.66,289601,22.744,22.323999999999977,22.81300000000001,24.79799999999999,45.15788280977355,-0.7439700669918494,-0.969185293268772,0.2252152262769226,25.86671969898989,22.81300000000001,19.75928030101013,1.5268598494949404,1.0432645865103167,22.527915659248766,0.00935412026726068,15.435557819663792,2020,4,2,22.45,22.44,22.97,22.32,416910.6,780584.7,0.37100522211106624,0.629999999999999,0.02780229479258601,-0.379999999999999,-0.016926503340757196,1.5665251522498969,0.06913173663944823,3.030000000000001,0.15435557819663787,0,1,0,19.03,26.34,0.1601941747572815,0.16240070609002646,-194589.3319836044,6562358.66,17584946.2865,-0.09684234380452907
2020-04-03,22.32,22.64,22.31,22.47,251618,22.630000000000003,22.434999999999977,22.650000000000013,24.681799999999996,44.04525928250977,-0.7003470152383429,-0.9154176376626861,0.21507062242434327,25.396029861454227,22.650000000000013,19.903970138545798,1.3730149307271067,0.9937456874738657,22.38560151107398,-0.008384819064430782,5.196629213483139,2020,4,3,22.66,22.07,22.66,22.03,350879.2,759631.9,0.3312367476931919,0.33000000000000185,0.014686248331108227,-0.33999999999999986,-0.015004413062665483,1.4086835960158663,0.06269174882135588,1.1099999999999994,0.051966292134831435,0,1,0,19.03,25.31,0.15309301290609692,0.12639074321317312,-196699.10338695836,5653856.46,17004817.0085,-0.11909481434980464
2020-04-07,23.16,23.2,22.72,22.84,431844,22.604000000000003,22.670999999999978,22.56700000000001,24.573599999999992,46.79444724070085,-0.6286725785056753,-0.858068625831284,0.2293960473256087,25.181544702237634,22.56700000000001,19.952455297762388,1.307272351118811,0.9749067097971611,22.25955803529703,0.016466399643969787,11.5234375,2020,4,7,22.47,22.32,22.64,22.31,341749.2,732894.5,0.5892307828752978,0.4800000000000004,0.021015761821366042,0.6900000000000013,0.030707610146862543,1.3412331325274718,0.05872299179192083,2.3599999999999994,0.11523437499999997,1,1,1,19.03,25.31,0.16681260945709275,0.10814360770577928,-189588.18749910788,9863316.959999999,16313907.6565,-0.06411105518598305
2020-04-08,22.82,22.82,22.44,22.54,318134,22.592000000000002,22.741999999999976,22.44400000000001,24.451799999999988,44.86948232580906,-0.5892846570939732,-0.8043118320838218,0.2150271749898487,24.808651348507627,22.44400000000001,20.079348651492392,1.1823256742538089,0.9338419448116495,22.137790693643417,-0.013134851138353776,3.2524049473201977,2020,4,8,22.84,23.16,23.2,22.72,329868.0,715386.3,0.4447023936578042,0.379999999999999,0.01685891748003545,-0.019999999999999574,-0.000875656742556899,1.2130405468990029,0.053817238105545825,0.7100000000000009,0.03252404947320206,0,0,1,19.03,25.31,0.15572315882874882,0.12289263531499554,-193766.83023115693,7170740.359999999,15837072.174499998,-0.1026103534838188
2020-04-09,22.61,22.67,22.43,22.62,286646,22.626,22.722999999999978,22.33650000000001,24.341999999999988,45.51316745283918,-0.5453279134569549,-0.7525150483584484,0.20718713490149354,24.450617073389864,22.33650000000001,20.22238292661016,1.0570585366949257,0.8842818058965319,22.041335410538814,0.003549245785270605,-0.8329679964927617,2020,4,9,22.54,22.82,22.82,22.44,315568.6,701391.05,0.4086821467140192,0.240000000000002,0.010610079575596905,0.07000000000000028,0.003105590062111814,1.0845191755359795,0.04794514480707248,-0.18999999999999773,-0.008329679964927564,0,0,1,19.03,24.91,0.15870910698496904,0.10123784261715292,-192749.45312379225,6483932.5200000005,15459595.387,-0.08973665094321646
2020-04-10,22.73,22.88,22.23,22.42,437432,22.578000000000003,22.66099999999998,22.233500000000014,24.22759999999999,44.126087429384825,-0.5206287221349939,-0.7061377831137575,0.18550906097876363,24.106874228497382,22.233500000000014,20.360125771502645,0.9366871142486836,0.8675473911896366,21.944244175225716,-0.008841732979663952,-2.69097222222221,2020,4,10,22.62,22.61,22.67,22.43,345134.8,692303.65,0.63184991152365,0.6499999999999986,0.02899197145405881,0.10999999999999943,0.004862953138815182,0.9610207018965093,0.04286443808637419,-0.6199999999999974,-0.026909722222222113,0,0,1,19.03,23.88,0.1512042818911686,0.06512042818911673,-196617.1100645526,9807225.440000001,15192080.339000002,-0.1174782514123035
2020-04-13,22.24,22.52,22.14,22.25,230555,22.534000000000002,22.58199999999998,22.159500000000012,24.129999999999985,42.92848242750544,-0.508905666573515,-0.666691359805709,0.15778569323219405,23.902996200167536,22.159500000000012,20.416003799832488,0.8717481000837611,0.832722577533234,21.792185653313666,-0.007582515611061602,-3.428819444444442,2020,4,13,22.42,22.73,22.88,22.23,340922.2,646783.5,0.3564639481372051,0.379999999999999,0.017078651685393215,-0.18000000000000327,-0.008028545941124142,0.894394679157494,0.04019751366999973,-0.7899999999999991,-0.034288194444444406,0,0,1,19.03,23.74,0.14471910112359546,0.06696629213483139,-198365.2969512609,5129848.75,14094826.1095,-0.14143035144989113
2020-04-14,22.5,23.03,22.4,23.03,427079,22.572000000000003,22.58799999999998,22.21150000000001,24.083599999999986,49.677091599558324,-0.4316992194347655,-0.6196929317315203,0.18799371229675477,23.993288708011814,22.21150000000001,20.42971129198821,0.8908943540059019,0.8289566791380031,21.818027424707168,0.03505617977528086,0.2612102742707956,2020,4,14,22.25,22.24,22.52,22.14,339969.2,614836.1,0.6946225180987259,0.6300000000000026,0.027355623100304063,0.25,0.011235955056179775,0.9140383212051637,0.03968902827638574,0.060000000000002274,0.002612102742707979,1,1,1,19.03,23.74,0.17368649587494572,0.030829353017802746,-183393.53874901374,9835629.370000001,13414510.8915,-0.006458168008833524
2020-04-15,22.91,22.95,22.64,22.74,237838,22.612000000000002,22.601999999999983,22.246000000000013,24.024999999999988,47.43140609883213,-0.3894240916829297,-0.5736391637218021,0.18421507203887244,24.040618622437144,22.246000000000013,20.451381377562882,0.8973093112185652,0.7976026306281457,21.820048183582767,-0.012592270950933626,0.619469026548658,2020,4,15,23.03,22.5,23.03,22.4,323910.0,584555.95,0.4068695220705563,0.3099999999999987,0.013632365875109883,-0.120000000000001,-0.005210594876248415,0.9206199284349404,0.04048460547207302,0.13999999999999702,0.006194690265486593,1,1,1,19.03,23.74,0.16314863676341237,0.04397537379067722,-186388.4592874419,5408436.119999999,12755038.995,-0.05137187802335745
2020-04-16,22.52,22.73,22.28,22.42,295000,22.572000000000003,22.598999999999982,22.310000000000013,23.959799999999987,45.013326749457384,-0.37739173698638595,-0.5343896783747188,0.1569979413883329,24.03211497873923,22.310000000000013,20.587885021260796,0.8610574893696085,0.7734881570118494,21.886127214942533,-0.014072119613016576,-0.13363028953228273,2020,4,16,22.74,22.91,22.95,22.64,325580.8,558090.1,0.5285884841892017,0.4499999999999993,0.02007136485280996,-0.21999999999999886,-0.00967458223394894,0.8834263439943004,0.03940349437976362,-0.029999999999997584,-0.0013363028953228323,0,0,1,19.03,23.74,0.1512042818911686,0.05887600356824249,-190539.73457328178,6613900.000000001,12214430.925999999,-0.09973346501085231
2020-04-17,22.77,23.52,22.66,23.18,697952,22.724,22.650999999999986,22.487500000000015,23.90199999999999,51.35612644825896,-0.30303713730121373,-0.4881191701600178,0.1850820328588041,23.734317949821836,22.487500000000015,21.240682050178194,0.6234089749109107,0.7968104315110028,22.315376437203703,0.03389830508474567,2.294792586054717,2020,4,17,22.42,22.52,22.73,22.28,377684.8,515014.85,1.3552075245985626,0.8599999999999994,0.03710094909404657,0.34999999999999787,0.015611061552185453,0.6396041127546124,0.027592929799595014,0.5199999999999996,0.0229479258605472,1,1,1,20.12,23.74,0.1320103537532355,0.02415875754961168,-166880.34474277336,16178527.36,11492750.2485,0.027122528965179242
2020-04-20,23.21,23.4,22.87,23.22,336024,22.918,22.725999999999985,22.58050000000001,23.85159999999999,51.67210132005916,-0.2381378111968644,-0.43812289836738716,0.19998508717052277,23.752258934251742,22.58050000000001,21.40874106574828,0.5858794671258647,0.777752543545931,22.486167706211706,0.0017256255392579245,3.337783711615483,2020,4,20,23.18,22.77,23.52,22.66,398778.6,464658.4,0.7231635110868543,0.5299999999999976,0.022825150732127375,0.030000000000001137,0.0012942191544435349,0.6010996502025852,0.025887151171515296,0.75,0.03337783711615488,1,1,1,20.2,23.74,0.13006029285099052,0.022394487510766562,-166300.49314656976,7802477.279999999,10448386.708500002,0.03344202640118325
2020-04-21,23.22,23.36,22.9,22.97,328715,22.906,22.738999999999983,22.705000000000013,23.802599999999988,49.50758512757215,-0.20451995956300806,-0.3914023106065113,0.18688235104350326,23.38245110524571,22.705000000000013,22.027548894754315,0.33872555262284976,0.7550559332926504,22.718853203621524,-0.010766580534022352,0.5691768826619814,2020,4,21,23.22,23.21,23.4,22.87,379105.8,434645.6,0.7562828198421887,0.46000000000000085,0.020026121027427117,0.0,0.0,0.34752508428963197,0.01512952043054558,0.129999999999999,0.005691768826619922,1,1,1,21.13,23.74,0.08010448410970832,0.03352198519808444,-169839.6296668109,7550583.55,9874649.581999999,-0.00984829744855702
2020-04-22,22.77,23.07,22.65,23.05,279435,22.968,22.789999999999985,22.766000000000012,23.745799999999985,50.22610862198168,-0.16946870874374298,-0.34701559023395767,0.1775468814902147,23.327013368823295,22.766000000000012,22.20498663117673,0.2805066844116408,0.7311233666288899,22.820259637058506,0.003482803656943867,2.262644188110041,2020,4,22,22.97,23.22,23.36,22.9,387425.2,407349.4,0.6859835806803692,0.4200000000000017,0.018221258134490312,-0.1999999999999993,-0.008707009142359569,0.28779378582221987,0.012485630621354441,0.5100000000000016,0.022626441881100336,1,1,1,22.03,23.74,0.0442516268980477,0.029934924078091008,-168866.4124269328,6440976.75,9295819.070999999,0.004522172439633607
2020-04-23,23.14,23.28,22.97,23.01,246146,23.086000000000002,22.828999999999986,22.776000000000014,23.687599999999986,49.84417845622423,-0.1432665184010844,-0.306265775867383,0.16299925746629862,23.346837980514724,22.776000000000014,22.205162019485304,0.2854189902573547,0.7010431261553979,22.827513346880973,-0.0017353579175705125,1.724137931034475,2020,4,23,23.05,22.77,23.07,22.65,377654.4,379180.35,0.6491528371657446,0.3100000000000023,0.013472403302911875,0.08999999999999986,0.0039045553145336163,0.292833705278883,0.012726367026461669,0.39000000000000057,0.01724137931034485,0,1,1,22.03,23.74,0.04259017818339854,0.03172533681008243,-169293.5638369111,5663819.46,8655744.5005,-0.003116430875515448
